sheet,well,tmb,hrp,h2o2,etoh,peg20k,dmso,pl127,bsa,pva,tw80,glycerol,tw20,imidazole,tx100,edta,mgcl2,sucrose,cacl2,zn2,paa,mn2,peg200k,fe2,peg5k,peg400,auc_mean,n_repeats,auc_mean_std,roi_sd_mean
H2O2,"[14,20]",0.003374728,7.26E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162643511,1,,1.043142706
HRP,"[11,6]",0.009260253,0.0015,0.483429523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563615233,1,,1.04288694
single additive,"[6,13]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,4.150322145,0,0,0,0,0,0,0,0,13.46582265,1,,1.041725042
HRP,"[13,12]",0.004724619,0.0015,0.064204424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020933685,1,,1.040670044
HRP,"[12,4]",0.006614467,0.0015,0.947521866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539635635,1,,1.040615387
HRP,"[7,7]",0.03557419,0.0015,0.345306802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.042722528,1,,1.039744336
HRP,"[10,6]",0.012964355,0.0015,0.483429523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308559447,1,,1.039665244
H2O2,"[5,16]",0.069725412,2.79E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252205639,1,,1.039524484
HRP,"[3,3]",0.136661808,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.190452116,1,,1.038612431
H2O2,"[2,4]",0.191326531,0.001581372,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001610095,1,,1.035090801
HRP,"[9,7]",0.018150097,0.0015,0.345306802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38784907,1,,1.034653341
H2O2,"[1,21]",0.267857143,5.19E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914165543,1,,1.034004656
TMB,"[14,21]",0.05,1.42E-05,0.003111779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286079141,1,,1.033689949
H2O2,"[15,17]",0.00241052,1.99E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056303306,1,,1.030126771
HRP,"[13,4]",0.004724619,0.0015,0.947521866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598765694,1,,1.028383112
single additive,"[3,14]",0.375,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.277696793,0,0,0,0,0,0,0,3.308125234,1,,1.027368079
HRP,"[15,6]",0.00241052,0.0015,0.483429523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071948094,1,,1.026756889
H2O2,"[6,5]",0.049803866,0.001129552,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.026608862
H2O2,"[14,7]",0.003374728,0.000576302,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.025685209
H2O2,"[15,0]",0.00241052,0.006075,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.025648085
HRP,"[7,4]",0.03557419,0.0015,0.947521866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59525808,1,,1.025471055
H2O2,"[4,6]",0.097615577,0.000806823,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001073397,1,,1.024765398
TMB,"[4,15]",0.05,0.000409985,0.023430254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.024403117
TMB,"[15,11]",0.05,1.01E-05,0.090009664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.950960062,1,,1.024341681
H2O2,"[13,9]",0.004724619,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013131602,1,,1.0217977
TMB,"[1,19]",0.05,0.001125,0.006099087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000470473,1,,1.02164733
TMB,"[0,18]",0.05,0.001575,0.008538722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.021541904
TMB,"[4,14]",0.05,0.000409985,0.032802356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.020911635
H2O2,"[13,20]",0.004724619,7.26E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199883064,1,,1.019911896
H2O2,"[15,14]",0.00241052,5.47E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130615404,1,,1.018779528
H2O2,"[1,5]",0.267857143,0.001129552,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001980998,1,,1.017364088
HRP,"[7,5]",0.03557419,0.0015,0.676801333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.193797218,1,,1.016379158
H2O2,"[14,17]",0.003374728,1.99E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066716574,1,,1.01569905
TMB,"[5,15]",0.05,0.000292847,0.023430254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.014421197
H2O2,"[5,23]",0.069725412,2.65E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333280232,1,,1.014169431
TMB,"[3,23]",0.05,0.00057398,0.001587642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007502459,1,,1.013750939
TMB,"[12,19]",0.05,2.78E-05,0.006099087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26536614,1,,1.013441855
HRP,"[5,6]",0.069725412,0.0015,0.483429523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.755561109,1,,1.012500513
H2O2,"[14,2]",0.003374728,0.00309949,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1.010088051
H2O2,"[5,12]",0.069725412,0.000107154,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039699495,1,,1.007893883
H2O2,"[13,21]",0.004724619,5.19E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210507479,1,,1.007840193
TMB,"[4,16]",0.05,0.000409985,0.016735896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001151638,1,,1.007323973
TMB,"[10,14]",0.05,5.45E-05,0.032802356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085271887,1,,1.007044261
HRP,"[7,0]",0.03557419,0.0015,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51687006,1,,1.006975651
H2O2,"[11,18]",0.009260253,1.42E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247490262,1,,1.006743966
H2O2,"[1,18]",0.267857143,1.42E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435057229,1,,1.006380354
HRP,"[15,1]",0.00241052,0.0015,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218535839,1,,1.004847551
H2O2,"[12,21]",0.006614467,5.19E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188074321,1,,1.002952981
TMB,"[11,20]",0.05,3.89E-05,0.004356491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114095134,1,,1.002909655
HRP,"[1,6]",0.267857143,0.0015,0.483429523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.774753422,1,,1.002725983
H2O2,"[3,11]",0.136661808,0.000150016,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07585038,1,,0.999870078
H2O2,"[14,8]",0.003374728,0.000411644,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005586439,1,,0.999323113
H2O2,"[1,3]",0.267857143,0.002213921,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.998685352
TMB,"[11,19]",0.05,3.89E-05,0.006099087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160901285,1,,0.998163428
H2O2,"[1,8]",0.267857143,0.000411644,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01885573,1,,0.997852934
HRP,"[13,7]",0.004724619,0.0015,0.345306802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277721763,1,,0.997018853
HRP,"[3,6]",0.136661808,0.0015,0.483429523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.887111824,1,,0.995549619
H2O2,"[1,0]",0.267857143,0.006075,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.995540186
H2O2,"[0,7]",0.375,0.000576302,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008734164,1,,0.995434212
TMB,"[0,22]",0.05,0.001575,0.002222699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001319887,1,,0.9941757
H2O2,"[2,5]",0.191326531,0.001129552,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.993861429
H2O2,"[2,22]",0.191326531,3.70E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940479787,1,,0.993202463
TMB,"[10,19]",0.05,5.45E-05,0.006099087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121538326,1,,0.992536485
H2O2,"[13,2]",0.004724619,0.00309949,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.991127062
TMB,"[15,12]",0.05,1.01E-05,0.064292617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.491146785,1,,0.989815496
H2O2,"[4,23]",0.097615577,2.65E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914359518,1,,0.989483933
TMB,"[6,15]",0.05,0.000209176,0.023430254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000933234,1,,0.98910613
TMB,"[1,15]",0.05,0.001125,0.023430254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.989101229
H2O2,"[11,8]",0.009260253,0.000411644,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025842036,1,,0.988630961
H2O2,"[11,6]",0.009260253,0.000806823,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002345063,1,,0.988344776
H2O2,"[1,9]",0.267857143,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033746374,1,,0.988150042
TMB,"[15,10]",0.05,1.01E-05,0.12601353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700778043,1,,0.988097066
TMB,"[11,16]",0.05,3.89E-05,0.016735896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202738895,1,,0.988079738
TMB,"[13,16]",0.05,1.98E-05,0.016735896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342658181,1,,0.987931792
H2O2,"[0,6]",0.375,0.000806823,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007106652,1,,0.987865872
TMB,"[0,21]",0.05,0.001575,0.003111779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001076679,1,,0.984284114
H2O2,"[0,22]",0.375,3.70E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868654873,1,,0.984241066
HRP,"[13,14]",0.004724619,0.0015,0.032757359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484807,1,,0.98302091
H2O2,"[12,19]",0.006614467,1.02E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164339606,1,,0.981510514
H2O2,"[13,23]",0.004724619,2.65E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435519776,1,,0.98143333
HRP,"[14,5]",0.003374728,0.0015,0.676801333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490495809,1,,0.981234682
H2O2,"[6,23]",0.049803866,2.65E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679492221,1,,0.981027752
HRP,"[10,13]",0.012964355,0.0015,0.045860303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040453263,1,,0.980923964
TMB,"[15,21]",0.05,1.01E-05,0.003111779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308357259,1,,0.980732711
HRP,"[14,3]",0.003374728,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953424974,1,,0.980357549
H2O2,"[15,7]",0.00241052,0.000576302,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000743516,1,,0.979489315
TMB,"[2,15]",0.05,0.000803571,0.023430254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.978141631
H2O2,"[12,2]",0.006614467,0.00309949,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.977873356
TMB,"[0,19]",0.05,0.001575,0.006099087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.976466703
H2O2,"[13,5]",0.004724619,0.001129552,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.975809773
TMB,"[2,22]",0.05,0.000803571,0.002222699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048474,1,,0.975749256
TMB,"[13,22]",0.05,1.98E-05,0.002222699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126517232,1,,0.975026827
H2O2,"[13,18]",0.004724619,1.42E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245632126,1,,0.97411545
HRP,"[13,1]",0.004724619,0.0015,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342603994,1,,0.973784337
H2O2,"[11,22]",0.009260253,3.70E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381207307,1,,0.97357784
H2O2,"[5,13]",0.069725412,7.65E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03320231,1,,0.972883626
H2O2,"[12,17]",0.006614467,1.99E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078152774,1,,0.972721424
H2O2,"[0,9]",0.375,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019155348,1,,0.972300853
TMB,"[2,18]",0.05,0.000803571,0.008538722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001074424,1,,0.972062006
H2O2,"[2,15]",0.191326531,3.91E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133347291,1,,0.97089536
H2O2,"[1,12]",0.267857143,0.000107154,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081029619,1,,0.970625224
H2O2,"[11,9]",0.009260253,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011799365,1,,0.969995446
H2O2,"[1,2]",0.267857143,0.00309949,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.969943289
TMB,"[1,21]",0.05,0.001125,0.003111779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001887867,1,,0.969889968
H2O2,"[10,4]",0.012964355,0.001581372,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.969699021
TMB,"[12,18]",0.05,2.78E-05,0.008538722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196059346,1,,0.969597908
HRP,"[13,5]",0.004724619,0.0015,0.676801333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880898497,1,,0.967947592
H2O2,"[13,6]",0.004724619,0.000806823,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000765736,1,,0.967664912
TMB,"[14,19]",0.05,1.42E-05,0.006099087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751234459,1,,0.966940946
HRP,"[9,3]",0.018150097,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.991015087,1,,0.965909363
TMB,"[9,16]",0.05,7.62E-05,0.016735896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025019464,1,,0.965493585
H2O2,"[4,12]",0.097615577,0.000107154,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023879403,1,,0.965250914
H2O2,"[1,1]",0.267857143,0.004339286,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.965241859
TMB,"[6,16]",0.05,0.000209176,0.016735896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002358884,1,,0.964858918
HRP,"[11,0]",0.009260253,0.0015,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.868331887,1,,0.964284372
TMB,"[9,17]",0.05,7.62E-05,0.011954211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042444492,1,,0.964133878
H2O2,"[4,22]",0.097615577,3.70E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675576038,1,,0.964123147
TMB,"[9,15]",0.05,7.62E-05,0.023430254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025253405,1,,0.964108608
H2O2,"[2,11]",0.191326531,0.000150016,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072804995,1,,0.963186185
HRP,"[9,1]",0.018150097,0.0015,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4401157,1,,0.96313379
H2O2,"[3,1]",0.136661808,0.004339286,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.962216104
TMB,"[2,17]",0.05,0.000803571,0.011954211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002250138,1,,0.961981376
H2O2,"[12,9]",0.006614467,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013410868,1,,0.961952509
HRP,"[14,4]",0.003374728,0.0015,0.947521866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739437523,1,,0.960934745
HRP,"[13,11]",0.004724619,0.0015,0.089886194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113434148,1,,0.960205455
TMB,"[15,2]",0.05,1.01E-05,1.859693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.209437736,1,,0.960168622
HRP,"[13,2]",0.004724619,0.0015,1.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.351623657,1,,0.959868923
HRP,"[10,5]",0.012964355,0.0015,0.676801333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.633766117,1,,0.95919612
H2O2,"[8,21]",0.025410136,5.19E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32061498,1,,0.958309925
TMB,"[15,19]",0.05,1.01E-05,0.006099087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34708057,1,,0.95788134
H2O2,"[2,1]",0.191326531,0.004339286,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.957791146
TMB,"[6,17]",0.05,0.000209176,0.011954211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009938549,1,,0.957575225
H2O2,"[14,21]",0.003374728,5.19E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107857334,1,,0.956805712
TMB,"[13,20]",0.05,1.98E-05,0.004356491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163943906,1,,0.954388762
TMB,"[2,1]",0.05,0.000803571,2.603571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376330226,1,,0.953890645
H2O2,"[5,17]",0.069725412,1.99E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301939832,1,,0.95361886
H2O2,"[4,18]",0.097615577,1.42E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388458072,1,,0.953017214
H2O2,"[15,1]",0.00241052,0.004339286,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.952869532
H2O2,"[9,1]",0.018150097,0.004339286,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.951716536
H2O2,"[15,20]",0.00241052,7.26E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105899636,1,,0.951395548
TMB,"[3,16]",0.05,0.00057398,0.016735896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96E-05,1,,0.951291727
H2O2,"[0,8]",0.375,0.000411644,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015320929,1,,0.95105602
H2O2,"[8,18]",0.025410136,1.42E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209026357,1,,0.949729732
TMB,"[14,18]",0.05,1.42E-05,0.008538722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628827015,1,,0.949311397
TMB,"[3,13]",0.05,0.00057398,0.045923298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.948769986
HRP,"[13,3]",0.004724619,0.0015,1.326530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144937687,1,,0.948741886
TMB,"[14,13]",0.05,1.42E-05,0.045923298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.604537773,1,,0.948659986
H2O2,"[13,8]",0.004724619,0.000411644,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031172542,1,,0.948534002
H2O2,"[12,20]",0.006614467,7.26E-06,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128113363,1,,0.948068324
HRP,"[2,5]",0.191326531,0.0015,0.676801333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.143754066,1,,0.948067077
H2O2,"[3,4]",0.136661808,0.001581372,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.947562422
H2O2,"[3,17]",0.136661808,1.99E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22585812,1,,0.947506169
TMB,"[9,14]",0.05,7.62E-05,0.032802356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027779519,1,,0.947088065
H2O2,"[7,9]",0.03557419,0.000294032,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023122223,1,,0.946933251
H2O2,"[6,10]",0.049803866,0.000210023,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023517993,1,,0.946931534
TMB,"[11,23]",0.05,3.89E-05,0.001587642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142426952,1,,0.946194955
H2O2,"[2,19]",0.191326531,1.02E-05,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387257667,1,,0.945850158
HRP,"[14,1]",0.003374728,0.0015,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435233916,1,,0.944978198
TMB,"[15,8]",0.05,1.01E-05,0.246986518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.451418234,1,,0.94489012
HRP,"[10,9]",0.012964355,0.0015,0.17617694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53504217,1,,0.942427312
